term,removal_reason,added_by,corpus_freq,ppm,doc_freq_prop,mean_tfidf,doc_entropy,temporal_coverage,is_fashion
flexible,below_min_frequency,frequency_filter,3,7.438705070221376,0.00046146746654360867,8.828838626622845e-05,0.12513079899265392,3,False
flier,below_min_frequency,frequency_filter,4,9.918273426961836,0.0006152899553914783,0.00012158869971216487,0.15789748834526943,4,False
flightsuit,below_min_frequency,frequency_filter,1,2.479568356740459,0.00015382248884786957,3.855820435869554e-05,0.0,1,False
flighty,below_min_frequency,frequency_filter,5,12.397841783702294,0.0007691124442393477,0.00016300093826801843,0.1833133071505155,4,False
flimflam,below_min_frequency,frequency_filter,4,9.918273426961836,0.0006152899553914783,9.778867159708107e-05,0.15789748834526943,2,False
flint,below_min_frequency,frequency_filter,2,4.959136713480918,0.00030764497769573913,4.795474068581971e-05,0.07894874417263471,2,False
flinty,below_min_frequency,frequency_filter,1,2.479568356740459,0.00015382248884786957,3.488520485174186e-05,0.0,1,False
flipper,below_min_frequency,frequency_filter,1,2.479568356740459,0.00015382248884786957,2.8462611359907722e-05,0.0,1,False
flirt,below_min_frequency,frequency_filter,3,7.438705070221376,0.00046146746654360867,8.995789423502595e-05,0.12513079899265392,3,False
flirtation,below_min_frequency,frequency_filter,4,9.918273426961836,0.0006152899553914783,0.00011255469686867821,0.15789748834526943,2,False
flirtiness,below_min_frequency,frequency_filter,1,2.479568356740459,0.00015382248884786957,2.531506312634792e-05,0.0,1,False
floatie,below_min_frequency,frequency_filter,1,2.479568356740459,0.00015382248884786957,2.8462611359907722e-05,0.0,1,False
floatiness,below_min_frequency,frequency_filter,1,2.479568356740459,0.00015382248884786957,2.7796694487464488e-05,0.0,1,False
flocked,below_min_frequency,frequency_filter,1,2.479568356740459,0.00015382248884786957,3.311262867913186e-05,0.0,1,False
flocking,below_min_frequency,frequency_filter,4,9.918273426961836,0.0006152899553914783,0.0001043384043624168,0.15789748834526943,3,False
floe,below_min_frequency,frequency_filter,2,4.959136713480918,0.00030764497769573913,4.582913748028083e-05,0.07894874417263471,2,False
flokati,below_min_frequency,frequency_filter,1,2.479568356740459,0.00015382248884786957,2.746149236212531e-05,0.0,1,False
flood,below_min_frequency,frequency_filter,5,12.397841783702294,0.00046146746654360867,0.00011011320563648601,0.10823482775492314,3,False
floorboard,below_min_frequency,frequency_filter,1,2.479568356740459,0.00015382248884786957,2.921454000435935e-05,0.0,1,False
floozy,below_min_frequency,frequency_filter,4,9.918273426961836,0.0006152899553914783,0.00011208102397106594,0.15789748834526943,3,False
floppiness,below_min_frequency,frequency_filter,1,2.479568356740459,0.00015382248884786957,2.9471078112770338e-05,0.0,1,False
floralprinted,below_min_frequency,frequency_filter,1,2.479568356740459,0.00015382248884786957,3.1739648650451835e-05,0.0,1,False
floralshave,below_min_frequency,frequency_filter,1,2.479568356740459,0.00015382248884786957,2.8121355830843463e-05,0.0,1,False
floralsãone,below_min_frequency,frequency_filter,1,2.479568356740459,0.00015382248884786957,2.236219814013909e-05,0.0,1,False
florentine,below_min_frequency,frequency_filter,3,7.438705070221376,0.00046146746654360867,8.713439867462394e-05,0.12513079899265392,2,False
floret,below_min_frequency,frequency_filter,3,7.438705070221376,0.00046146746654360867,0.00011032070161540842,0.12513079899265392,3,False
floriated,below_min_frequency,frequency_filter,1,2.479568356740459,0.00015382248884786957,3.3789767172271976e-05,0.0,1,False
floribunda,below_min_frequency,frequency_filter,1,2.479568356740459,0.00015382248884786957,3.160585326252849e-05,0.0,1,False
florist,below_min_frequency,frequency_filter,2,4.959136713480918,0.00030764497769573913,5.275052393388942e-05,0.07894874417263471,2,False
floss,below_min_frequency,frequency_filter,1,2.479568356740459,0.00015382248884786957,2.1036374707296454e-05,0.0,1,False
flotation,below_min_frequency,frequency_filter,1,2.479568356740459,0.00015382248884786957,4.24922711774098e-05,0.0,1,False
flotsam,below_min_frequency,frequency_filter,4,9.918273426961836,0.0006152899553914783,0.00012136130452753109,0.15789748834526943,2,False
flouncier,below_min_frequency,frequency_filter,1,2.479568356740459,0.00015382248884786957,3.675439097894872e-05,0.0,1,False
flour,below_min_frequency,frequency_filter,1,2.479568356740459,0.00015382248884786957,3.0372221281992418e-05,0.0,1,False
flouro,below_min_frequency,frequency_filter,3,7.438705070221376,0.00015382248884786957,6.432183815582168e-05,0.0,1,False
flouting,below_min_frequency,frequency_filter,1,2.479568356740459,0.00015382248884786957,1.7702254688921155e-05,0.0,1,False
flowering,below_min_frequency,frequency_filter,2,4.959136713480918,0.00030764497769573913,6.235892774108892e-05,0.07894874417263471,2,False
flowerlike,below_min_frequency,frequency_filter,4,9.918273426961836,0.0006152899553914783,0.00012943465587549069,0.15789748834526943,3,False
flowermarket,below_min_frequency,frequency_filter,1,2.479568356740459,0.00015382248884786957,2.9261018675318927e-05,0.0,1,False
flowerpot,below_min_frequency,frequency_filter,2,4.959136713480918,0.00030764497769573913,5.217785801121839e-05,0.07894874417263471,2,False
flowersãwill,below_min_frequency,frequency_filter,1,2.479568356740459,0.00015382248884786957,3.015009126205354e-05,0.0,1,False
flowiness,below_min_frequency,frequency_filter,1,2.479568356740459,0.00015382248884786957,3.147708246349068e-05,0.0,1,False
flowingsilhouette,below_min_frequency,frequency_filter,1,2.479568356740459,0.00015382248884786957,2.9548316761390913e-05,0.0,1,False
flu,below_min_frequency,frequency_filter,3,7.438705070221376,0.00046146746654360867,7.69194934406047e-05,0.12513079899265392,3,False
flub,below_min_frequency,frequency_filter,1,2.479568356740459,0.00015382248884786957,2.880411046429718e-05,0.0,1,False
fluency,below_min_frequency,frequency_filter,3,7.438705070221376,0.00046146746654360867,7.328941507439208e-05,0.12513079899265392,3,False
fluffiness,below_min_frequency,frequency_filter,2,4.959136713480918,0.00030764497769573913,5.173065691615202e-05,0.07894874417263471,2,False
fluke,below_min_frequency,frequency_filter,1,2.479568356740459,0.00015382248884786957,2.6758006101096177e-05,0.0,1,False
flummoxed,below_min_frequency,frequency_filter,1,2.479568356740459,0.00015382248884786957,2.340036731054296e-05,0.0,1,False
flush,below_min_frequency,frequency_filter,3,7.438705070221376,0.00046146746654360867,9.136208946562093e-05,0.12513079899265392,3,False
flustered,below_min_frequency,frequency_filter,1,2.479568356740459,0.00015382248884786957,7.072784844837531e-05,0.0,1,False
flutterof,below_min_frequency,frequency_filter,1,2.479568356740459,0.00015382248884786957,3.631050650414174e-05,0.0,1,False
flux,below_min_frequency,frequency_filter,3,7.438705070221376,0.00046146746654360867,7.39580537151657e-05,0.12513079899265392,3,False
flyer,below_min_frequency,frequency_filter,1,2.479568356740459,0.00015382248884786957,2.3134863702991742e-05,0.0,1,False
flying,below_min_frequency,frequency_filter,4,9.918273426961836,0.0006152899553914783,0.00011902053957716039,0.15789748834526943,4,False
flyover,below_min_frequency,frequency_filter,1,2.479568356740459,0.00015382248884786957,3.357724552459296e-05,0.0,1,False
flytrap,below_min_frequency,frequency_filter,2,4.959136713480918,0.00015382248884786957,6.77030749852125e-05,0.0,1,False
foal,below_min_frequency,frequency_filter,1,2.479568356740459,0.00015382248884786957,2.201663197352012e-05,0.0,1,False
foamy,below_min_frequency,frequency_filter,1,2.479568356740459,0.00015382248884786957,2.7156007369525765e-05,0.0,1,False
focuson,below_min_frequency,frequency_filter,1,2.479568356740459,0.00015382248884786957,3.260429292251949e-05,0.0,1,False
fog,below_min_frequency,frequency_filter,3,7.438705070221376,0.00046146746654360867,9.12364652393103e-05,0.12513079899265392,3,False
foggy,below_min_frequency,frequency_filter,2,4.959136713480918,0.00030764497769573913,5.058926932190683e-05,0.07894874417263471,2,False
foghorn,below_min_frequency,frequency_filter,2,4.959136713480918,0.00030764497769573913,6.141009957989378e-05,0.07894874417263471,2,False
foie,below_min_frequency,frequency_filter,1,2.479568356740459,0.00015382248884786957,3.114168889880133e-05,0.0,1,False
foldable,below_min_frequency,frequency_filter,1,2.479568356740459,0.00015382248884786957,3.244693114073658e-05,0.0,1,False
folder,below_min_frequency,frequency_filter,1,2.479568356740459,0.00015382248884786957,2.716027405373801e-05,0.0,1,False
folderol,below_min_frequency,frequency_filter,3,7.438705070221376,0.00046146746654360867,7.597318864985294e-05,0.12513079899265392,2,False
foldover,below_min_frequency,frequency_filter,1,2.479568356740459,0.00015382248884786957,3.178807380073964e-05,0.0,1,False
foliaged,below_min_frequency,frequency_filter,1,2.479568356740459,0.00015382248884786957,3.258790096489041e-05,0.0,1,False
folio,below_min_frequency,frequency_filter,1,2.479568356740459,0.00015382248884786957,4.120976576802096e-05,0.0,1,False
folklorist,below_min_frequency,frequency_filter,1,2.479568356740459,0.00015382248884786957,2.6637668179496968e-05,0.0,1,False
folksiness,below_min_frequency,frequency_filter,2,4.959136713480918,0.00030764497769573913,4.819580404958956e-05,0.07894874417263471,2,False
folksinger,below_min_frequency,frequency_filter,1,2.479568356740459,0.00015382248884786957,4.672560356532391e-05,0.0,1,False
followedby,below_min_frequency,frequency_filter,1,2.479568356740459,0.00015382248884786957,3.270526775369386e-05,0.0,1,False
fondant,below_min_frequency,frequency_filter,1,2.479568356740459,0.00015382248884786957,2.843122427472474e-05,0.0,1,False
fondue,below_min_frequency,frequency_filter,1,2.479568356740459,0.00015382248884786957,2.5397893425478592e-05,0.0,1,False
fool,below_min_frequency,frequency_filter,3,7.438705070221376,0.00046146746654360867,7.267726637719384e-05,0.12513079899265392,3,False
foolhardy,below_min_frequency,frequency_filter,1,2.479568356740459,0.00015382248884786957,2.1320452102354613e-05,0.0,1,False
foolish,below_min_frequency,frequency_filter,1,2.479568356740459,0.00015382248884786957,3.318267127303797e-05,0.0,1,False
foolproof,below_min_frequency,frequency_filter,2,4.959136713480918,0.00030764497769573913,7.216077035728866e-05,0.07894874417263471,1,False
footballer,below_min_frequency,frequency_filter,3,7.438705070221376,0.00046146746654360867,8.060509993267213e-05,0.12513079899265392,3,False
footbath,below_min_frequency,frequency_filter,1,2.479568356740459,0.00015382248884786957,2.5007435425213663e-05,0.0,1,False
footer,below_min_frequency,frequency_filter,1,2.479568356740459,0.00015382248884786957,2.498931162462113e-05,0.0,1,False
footgear,below_min_frequency,frequency_filter,1,2.479568356740459,0.00015382248884786957,3.2331424991043537e-05,0.0,1,False
foothold,below_min_frequency,frequency_filter,4,9.918273426961836,0.0006152899553914783,0.0001094550909948078,0.15789748834526943,4,False
footless,below_min_frequency,frequency_filter,1,2.479568356740459,0.00015382248884786957,2.1403072545119836e-05,0.0,1,False
footprint,below_min_frequency,frequency_filter,5,12.397841783702294,0.0007691124442393477,0.00014133275973477057,0.1833133071505155,4,False
footsore,below_min_frequency,frequency_filter,1,2.479568356740459,0.00015382248884786957,3.015077552173113e-05,0.0,1,False
footwearãwill,below_min_frequency,frequency_filter,1,2.479568356740459,0.00015382248884786957,2.236219814013909e-05,0.0,1,False
foppish,below_min_frequency,frequency_filter,1,2.479568356740459,0.00015382248884786957,2.7487541371659595e-05,0.0,1,False
foran,below_min_frequency,frequency_filter,1,2.479568356740459,0.00015382248884786957,3.6644447161681e-05,0.0,1,False
forbandeaux,below_min_frequency,frequency_filter,1,2.479568356740459,0.00015382248884786957,3.463935442229571e-05,0.0,1,False
forbidden,below_min_frequency,frequency_filter,1,2.479568356740459,0.00015382248884786957,2.8388967285552013e-05,0.0,1,False
forced,below_min_frequency,frequency_filter,2,4.959136713480918,0.00030764497769573913,7.280427350962713e-05,0.07894874417263471,2,False
forceãit,below_min_frequency,frequency_filter,1,2.479568356740459,0.00015382248884786957,3.689435619286922e-05,0.0,1,False
forclothe,below_min_frequency,frequency_filter,1,2.479568356740459,0.00015382248884786957,3.954348500276994e-05,0.0,1,False
forearm,below_min_frequency,frequency_filter,1,2.479568356740459,0.00015382248884786957,3.072825960846807e-05,0.0,1,False
forebear,below_min_frequency,frequency_filter,5,12.397841783702294,0.0007691124442393477,0.0001421141613347659,0.1833133071505155,5,False
foreboding,below_min_frequency,frequency_filter,4,9.918273426961836,0.0006152899553914783,9.018091961282643e-05,0.15789748834526943,3,False
forecast,below_min_frequency,frequency_filter,3,7.438705070221376,0.00046146746654360867,8.211299543970003e-05,0.12513079899265392,3,False
foregone,below_min_frequency,frequency_filter,1,2.479568356740459,0.00015382248884786957,2.1242874220374336e-05,0.0,1,False
foregroundfrom,below_min_frequency,frequency_filter,1,2.479568356740459,0.00015382248884786957,2.4130765947901876e-05,0.0,1,False
foreigner,below_min_frequency,frequency_filter,4,9.918273426961836,0.0006152899553914783,0.0001092193681138668,0.15789748834526943,3,False
foremost,below_min_frequency,frequency_filter,3,7.438705070221376,0.00046146746654360867,0.00010057130149057939,0.12513079899265392,3,False
forenlightenment,below_min_frequency,frequency_filter,1,2.479568356740459,0.00015382248884786957,4.145955747129406e-05,0.0,1,False
forensic,below_min_frequency,frequency_filter,2,4.959136713480918,0.00030764497769573913,5.2796024339722634e-05,0.07894874417263471,2,False
foreplay,below_min_frequency,frequency_filter,2,4.959136713480918,0.00030764497769573913,5.3381570222140864e-05,0.07894874417263471,2,False
forexample,below_min_frequency,frequency_filter,2,4.959136713480918,0.00030764497769573913,6.89565288058104e-05,0.07894874417263471,2,False
forget,below_min_frequency,frequency_filter,1,2.479568356740459,0.00015382248884786957,2.47851402932137e-05,0.0,1,False
forgettable,below_min_frequency,frequency_filter,3,7.438705070221376,0.00046146746654360867,8.854805681757406e-05,0.12513079899265392,2,False
forgetãthe,below_min_frequency,frequency_filter,1,2.479568356740459,0.00015382248884786957,2.9033894739706707e-05,0.0,1,False
forgivable,below_min_frequency,frequency_filter,4,9.918273426961836,0.0006152899553914783,0.00011845702424932251,0.15789748834526943,4,False
forgiveness,below_min_frequency,frequency_filter,1,2.479568356740459,0.00015382248884786957,2.8590340303809172e-05,0.0,1,False
forinspiration,below_min_frequency,frequency_filter,1,2.479568356740459,0.00015382248884786957,3.5549374387088146e-05,0.0,1,False
forinstance,below_min_frequency,frequency_filter,2,4.959136713480918,0.00030764497769573913,6.865336841557597e-05,0.07894874417263471,2,False
fork,below_min_frequency,frequency_filter,3,7.438705070221376,0.00046146746654360867,8.020561334764357e-05,0.12513079899265392,3,False
formalãa,below_min_frequency,frequency_filter,1,2.479568356740459,0.00015382248884786957,3.382673533327311e-05,0.0,1,False
formlessness,below_min_frequency,frequency_filter,1,2.479568356740459,0.00015382248884786957,2.9635620120489023e-05,0.0,1,False
fornasetti,below_min_frequency,frequency_filter,1,2.479568356740459,0.00015382248884786957,2.747310050472077e-05,0.0,1,False
forsure,below_min_frequency,frequency_filter,1,2.479568356740459,0.00015382248884786957,3.0649516102768104e-05,0.0,1,False
forthcoming,below_min_frequency,frequency_filter,2,4.959136713480918,0.00030764497769573913,6.074722745107771e-05,0.07894874417263471,2,False
forthe,below_min_frequency,frequency_filter,2,4.959136713480918,0.00030764497769573913,4.4897898657003725e-05,0.07894874417263471,2,False
forthose,below_min_frequency,frequency_filter,1,2.479568356740459,0.00015382248884786957,2.7624181339660358e-05,0.0,1,False
fortieth,below_min_frequency,frequency_filter,1,2.479568356740459,0.00015382248884786957,2.8996647069347724e-05,0.0,1,False
fortis,below_min_frequency,frequency_filter,2,4.959136713480918,0.00030764497769573913,6.84942147157178e-05,0.07894874417263471,2,False
fortuitous,below_min_frequency,frequency_filter,2,4.959136713480918,0.00030764497769573913,4.965332639805792e-05,0.07894874417263471,2,False
fortunate,below_min_frequency,frequency_filter,5,12.397841783702294,0.0007691124442393477,0.0001488851564172025,0.1833133071505155,4,False
fortunyesque,below_min_frequency,frequency_filter,1,2.479568356740459,0.00015382248884786957,3.183012694859132e-05,0.0,1,False
fortyish,below_min_frequency,frequency_filter,1,2.479568356740459,0.00015382248884786957,4.164192236563056e-05,0.0,1,False
fortysomething,below_min_frequency,frequency_filter,3,7.438705070221376,0.00046146746654360867,8.734279282454421e-05,0.12513079899265392,3,False
forversatility,below_min_frequency,frequency_filter,1,2.479568356740459,0.00015382248884786957,2.611680935466934e-05,0.0,1,False
fossil,below_min_frequency,frequency_filter,1,2.479568356740459,0.00015382248884786957,3.1113483325306174e-05,0.0,1,False
foudre,below_min_frequency,frequency_filter,1,2.479568356740459,0.00015382248884786957,4.142958938301407e-05,0.0,1,False
foul,below_min_frequency,frequency_filter,3,7.438705070221376,0.00046146746654360867,9.49272277705869e-05,0.12513079899265392,2,False
foundational,below_min_frequency,frequency_filter,1,2.479568356740459,0.00015382248884786957,3.764974437507977e-05,0.0,1,False
founding,below_min_frequency,frequency_filter,3,7.438705070221376,0.00046146746654360867,0.00010225508252135188,0.12513079899265392,3,False
foundthroughout,below_min_frequency,frequency_filter,1,2.479568356740459,0.00015382248884786957,2.0473496844259767e-05,0.0,1,False
fount,below_min_frequency,frequency_filter,2,4.959136713480918,0.00030764497769573913,6.938961955606573e-05,0.07894874417263471,2,False
four,below_min_frequency,frequency_filter,3,7.438705070221376,0.00015382248884786957,8.090135002443557e-05,0.0,1,False
foursome,below_min_frequency,frequency_filter,1,2.479568356740459,0.00015382248884786957,3.240962284610728e-05,0.0,1,False
fourteenth,below_min_frequency,frequency_filter,1,2.479568356740459,0.00015382248884786957,2.9166327351750553e-05,0.0,1,False
fowl,below_min_frequency,frequency_filter,2,4.959136713480918,0.00030764497769573913,5.319086957467293e-05,0.07894874417263471,2,False
fox,below_min_frequency,frequency_filter,5,12.397841783702294,0.0007691124442393477,0.0001237831001459032,0.1833133071505155,3,False
foxtail,below_min_frequency,frequency_filter,3,7.438705070221376,0.00046146746654360867,9.487508244248984e-05,0.12513079899265392,2,False
foyer,below_min_frequency,frequency_filter,1,2.479568356740459,0.00015382248884786957,2.6838076606607247e-05,0.0,1,False
fracking,below_min_frequency,frequency_filter,1,2.479568356740459,0.00015382248884786957,3.061934205991375e-05,0.0,1,False
fractal,below_min_frequency,frequency_filter,4,9.918273426961836,0.00046146746654360867,0.00013038012099478592,0.11842311625895208,3,False
fraction,below_min_frequency,frequency_filter,2,4.959136713480918,0.00030764497769573913,6.252466484932734e-05,0.07894874417263471,2,False
fracture,below_min_frequency,frequency_filter,1,2.479568356740459,0.00015382248884786957,3.833003728709568e-05,0.0,1,False
fractured,below_min_frequency,frequency_filter,5,12.397841783702294,0.0007691124442393477,0.00014267593686372626,0.1833133071505155,2,False
fragmentary,below_min_frequency,frequency_filter,1,2.479568356740459,0.00015382248884786957,2.542823564346078e-05,0.0,1,False
fragmented,below_min_frequency,frequency_filter,4,9.918273426961836,0.0006152899553914783,0.00011319726590527137,0.15789748834526943,3,False
fragrant,below_min_frequency,frequency_filter,4,9.918273426961836,0.0006152899553914783,0.00011959224006255416,0.15789748834526943,4,False
frail,below_min_frequency,frequency_filter,2,4.959136713480918,0.00030764497769573913,6.172317815467465e-05,0.07894874417263471,2,False
frailty,below_min_frequency,frequency_filter,1,2.479568356740459,0.00015382248884786957,3.340719605202324e-05,0.0,1,False
framboise,below_min_frequency,frequency_filter,1,2.479568356740459,0.00015382248884786957,2.878964937841123e-05,0.0,1,False
framed,below_min_frequency,frequency_filter,3,7.438705070221376,0.00046146746654360867,8.732516072684082e-05,0.12513079899265392,3,False
frameless,below_min_frequency,frequency_filter,1,2.479568356740459,0.00015382248884786957,2.4579470924094777e-05,0.0,1,False
framing,below_min_frequency,frequency_filter,1,2.479568356740459,0.00015382248884786957,2.8713369998230575e-05,0.0,1,False
franca,below_min_frequency,frequency_filter,1,2.479568356740459,0.00015382248884786957,2.3502566363328333e-05,0.0,1,False
franchise,below_min_frequency,frequency_filter,2,4.959136713480918,0.00030764497769573913,6.412043755900555e-05,0.07894874417263471,2,False
franchised,below_min_frequency,frequency_filter,1,2.479568356740459,0.00015382248884786957,3.6616329930501434e-05,0.0,1,False
frankness,below_min_frequency,frequency_filter,1,2.479568356740459,0.00015382248884786957,2.459331340855785e-05,0.0,1,False
frat,below_min_frequency,frequency_filter,1,2.479568356740459,0.00015382248884786957,2.422059421668984e-05,0.0,1,False
fraught,below_min_frequency,frequency_filter,4,9.918273426961836,0.0006152899553914783,0.00010315019096191033,0.15789748834526943,4,False
fray,below_min_frequency,frequency_filter,5,12.397841783702294,0.0007691124442393477,0.00013911720831195288,0.1833133071505155,3,True
fraylike,below_min_frequency,frequency_filter,1,2.479568356740459,0.00015382248884786957,3.1022109689984596e-05,0.0,1,False
freaking,below_min_frequency,frequency_filter,1,2.479568356740459,0.00015382248884786957,2.7763290596815222e-05,0.0,1,False
freakishness,below_min_frequency,frequency_filter,1,2.479568356740459,0.00015382248884786957,2.808739839071803e-05,0.0,1,False
freckle,below_min_frequency,frequency_filter,1,2.479568356740459,0.00015382248884786957,2.716455391998353e-05,0.0,1,False
freckled,below_min_frequency,frequency_filter,3,7.438705070221376,0.00046146746654360867,9.202912691866738e-05,0.12513079899265392,3,False
freefall,below_min_frequency,frequency_filter,1,2.479568356740459,0.00015382248884786957,3.596922193860531e-05,0.0,1,False
freehand,below_min_frequency,frequency_filter,2,4.959136713480918,0.00030764497769573913,5.958925869303254e-05,0.07894874417263471,2,False
freelance,below_min_frequency,frequency_filter,2,4.959136713480918,0.00030764497769573913,6.780525735721379e-05,0.07894874417263471,2,False
freethinker,below_min_frequency,frequency_filter,2,4.959136713480918,0.00030764497769573913,4.881293084550203e-05,0.07894874417263471,2,False
freeway,below_min_frequency,frequency_filter,2,4.959136713480918,0.00030764497769573913,5.059547744054963e-05,0.07894874417263471,2,False
freezing,below_min_frequency,frequency_filter,3,7.438705070221376,0.00046146746654360867,8.927749409705509e-05,0.12513079899265392,3,False
freight,below_min_frequency,frequency_filter,2,4.959136713480918,0.00030764497769573913,6.126476107077184e-05,0.07894874417263471,2,False
frenchified,below_min_frequency,frequency_filter,1,2.479568356740459,0.00015382248884786957,2.6758006101096177e-05,0.0,1,False
frenchman,below_min_frequency,frequency_filter,1,2.479568356740459,0.00015382248884786957,3.612159269058452e-05,0.0,1,False
frenchwoman,below_min_frequency,frequency_filter,1,2.479568356740459,0.00015382248884786957,2.8108026636546402e-05,0.0,1,False
frenemie,below_min_frequency,frequency_filter,1,2.479568356740459,0.00015382248884786957,3.9710616761270464e-05,0.0,1,False
frenzied,below_min_frequency,frequency_filter,5,12.397841783702294,0.0007691124442393477,0.0001359259219624817,0.1833133071505155,5,False
fresca,below_min_frequency,frequency_filter,1,2.479568356740459,0.00015382248884786957,3.4440505405339496e-05,0.0,1,False
frescoed,below_min_frequency,frequency_filter,2,4.959136713480918,0.00030764497769573913,4.750540641255076e-05,0.07894874417263471,1,False
freshening,below_min_frequency,frequency_filter,1,2.479568356740459,0.00015382248884786957,2.6366722119281846e-05,0.0,1,False
freshman,below_min_frequency,frequency_filter,3,7.438705070221376,0.00046146746654360867,8.553019233254644e-05,0.12513079899265392,3,False
freshwater,below_min_frequency,frequency_filter,2,4.959136713480918,0.00030764497769573913,6.110867971525257e-05,0.07894874417263471,2,False
fret,below_min_frequency,frequency_filter,1,2.479568356740459,0.00015382248884786957,4.484330490481942e-05,0.0,1,False
fretwork,below_min_frequency,frequency_filter,2,4.959136713480918,0.00030764497769573913,6.210610558788756e-05,0.07894874417263471,2,False
freudian,below_min_frequency,frequency_filter,1,2.479568356740459,0.00015382248884786957,2.392160112454238e-05,0.0,1,False
friction,below_min_frequency,frequency_filter,1,2.479568356740459,0.00015382248884786957,2.3711825318260115e-05,0.0,1,False
fridakahlo,below_min_frequency,frequency_filter,1,2.479568356740459,0.00015382248884786957,2.8195537475365362e-05,0.0,1,False
fried,below_min_frequency,frequency_filter,1,2.479568356740459,0.00015382248884786957,2.5743521508604995e-05,0.0,1,False
friendliness,below_min_frequency,frequency_filter,1,2.479568356740459,0.00015382248884786957,2.6154749040996465e-05,0.0,1,False
frieze,below_min_frequency,frequency_filter,3,7.438705070221376,0.00046146746654360867,8.874704010226955e-05,0.12513079899265392,3,False
fright,below_min_frequency,frequency_filter,1,2.479568356740459,0.00015382248884786957,3.391263468240233e-05,0.0,1,False
frightened,below_min_frequency,frequency_filter,2,4.959136713480918,0.00030764497769573913,4.1348099393518235e-05,0.07894874417263471,2,False
frightening,below_min_frequency,frequency_filter,3,7.438705070221376,0.00030764497769573913,9.117443783919753e-05,0.07249830287756412,2,False
frightful,below_min_frequency,frequency_filter,1,2.479568356740459,0.00015382248884786957,3.2625954057438466e-05,0.0,1,False
frigid,below_min_frequency,frequency_filter,2,4.959136713480918,0.00030764497769573913,6.451168135666233e-05,0.07894874417263471,1,False
frigidity,below_min_frequency,frequency_filter,1,2.479568356740459,0.00015382248884786957,2.9766549737353993e-05,0.0,1,False
frillie,below_min_frequency,frequency_filter,1,2.479568356740459,0.00015382248884786957,2.401070880645641e-05,0.0,1,False
frilliness,below_min_frequency,frequency_filter,2,4.959136713480918,0.00030764497769573913,7.468873292424811e-05,0.07894874417263471,2,False
fringy,below_min_frequency,frequency_filter,2,4.959136713480918,0.00030764497769573913,5.3684323204136777e-05,0.07894874417263471,1,False
fris,below_min_frequency,frequency_filter,1,2.479568356740459,0.00015382248884786957,2.9655405870713628e-05,0.0,1,False
friskiness,below_min_frequency,frequency_filter,1,2.479568356740459,0.00015382248884786957,3.250470053220835e-05,0.0,1,False
frisky,below_min_frequency,frequency_filter,4,9.918273426961836,0.0006152899553914783,0.00011502103519023303,0.15789748834526943,4,False
frite,below_min_frequency,frequency_filter,1,2.479568356740459,0.00015382248884786957,2.7295512045620757e-05,0.0,1,False
fritz,below_min_frequency,frequency_filter,1,2.479568356740459,0.00015382248884786957,3.353161092294224e-05,0.0,1,False
frivolous,below_min_frequency,frequency_filter,4,9.918273426961836,0.0006152899553914783,0.00013248286558499657,0.15789748834526943,4,False
frivolousness,below_min_frequency,frequency_filter,1,2.479568356740459,0.00015382248884786957,4.547696774087568e-05,0.0,1,False
frizz,below_min_frequency,frequency_filter,1,2.479568356740459,0.00015382248884786957,3.2007755212793324e-05,0.0,1,False
frizzed,below_min_frequency,frequency_filter,1,2.479568356740459,0.00015382248884786957,3.5934412647674736e-05,0.0,1,False
frizzy,below_min_frequency,frequency_filter,4,9.918273426961836,0.0006152899553914783,0.00011663509473980389,0.15789748834526943,3,False
frockmeister,below_min_frequency,frequency_filter,1,2.479568356740459,0.00015382248884786957,2.928427116894003e-05,0.0,1,False
froideur,below_min_frequency,frequency_filter,1,2.479568356740459,0.00015382248884786957,3.062940690064537e-05,0.0,1,False
frolic,below_min_frequency,frequency_filter,4,9.918273426961836,0.0006152899553914783,0.00011202445791009573,0.15789748834526943,4,False
fromclothe,below_min_frequency,frequency_filter,1,2.479568356740459,0.00015382248884786957,3.355424115976516e-05,0.0,1,False
fromparallelogram,below_min_frequency,frequency_filter,1,2.479568356740459,0.00015382248884786957,3.104499471239263e-05,0.0,1,False
fromplumlike,below_min_frequency,frequency_filter,1,2.479568356740459,0.00015382248884786957,3.774249334308757e-05,0.0,1,False
fromthe,below_min_frequency,frequency_filter,1,2.479568356740459,0.00015382248884786957,2.518450738040767e-05,0.0,1,False
frontal,below_min_frequency,frequency_filter,4,9.918273426961836,0.0006152899553914783,9.543893838525802e-05,0.15789748834526943,3,False
fronted,below_min_frequency,frequency_filter,4,9.918273426961836,0.0006152899553914783,9.988503014480977e-05,0.15789748834526943,3,False
fronti,below_min_frequency,frequency_filter,1,2.479568356740459,0.00015382248884786957,3.711111863827162e-05,0.0,1,False
frontispiece,below_min_frequency,frequency_filter,1,2.479568356740459,0.00015382248884786957,3.303246219662941e-05,0.0,1,False
frontman,below_min_frequency,frequency_filter,4,9.918273426961836,0.0006152899553914783,0.00011875526829264058,0.15789748834526943,4,False
frontrunner,below_min_frequency,frequency_filter,1,2.479568356740459,0.00015382248884786957,2.8031092285409427e-05,0.0,1,False
frontwoman,below_min_frequency,frequency_filter,1,2.479568356740459,0.00015382248884786957,2.387377932184133e-05,0.0,1,False
